0, 0.8049510453688615, 2.31952283024357e-15, 0.7605599193272974, 0.04439112604156179
0.005005005005005005, 1.557789016802632, 2.948218020374285e-15, 0.7673488725092119, 0.7904401442934171
0.01001001001001001, 2.645163332931182, 3.74431527665693e-15, 0.7741811869528665, 1.870982145978312
0.01501501501501501, 2.590863861246925, 4.751569563142984e-15, 0.7810569431200902, 1.80980691812683
0.02002002002002002, 1.072097080290301, 6.024952705522263e-15, 0.7879762192734566, 0.2841208610168388
0.02502502502502502, 1.150464511225718, 7.633471018335017e-15, 0.7949390914497528, 0.3555254197759575
0.03003003003003003, 1.397336356882415, 9.663675728915876e-15, 0.8019456334334585, 0.5953907234489472
0.03503503503503504, 2.346712451492436, 1.222403273938438e-14, 0.8089959167302415, 1.537716534762182
0.04004004004004004, 1.605022722165119, 1.545035735614943e-14, 0.816090010540479, 0.7889327116246246
0.04504504504504504, 1.699721589551272, 1.951256764791731e-14, 0.8232279817327984, 0.8764936078184536
0.05005005005005005, 1.637955994649581, 2.462306905927145e-14, 0.8304098948176486, 0.8075460998319081
0.05505505505505506, 1.52866328232484, 3.104715522915952e-14, 0.8376358119209041, 0.6910274704039044
0.06006006006006006, 0.978395922864103, 3.911589858434799e-14, 0.8449057927575044, 0.1334901301065595
0.06506506506506507, 2.643962012124535, 4.924211276832178e-14, 0.8522198946051331, 1.791742117519353
0.07007007007007007, 1.807174893561952, 6.194010165657142e-14, 0.8595781722779418, 0.9475967212839486
0.07507507507507508, 1.147451457423363, 7.785007184529739e-14, 0.8669806781003206, 0.2804707793229649
0.08008008008008008, 1.84292739362514, 9.776828343011308e-14, 0.8744274618807202, 0.9684999317443218
0.08508508508508508, 2.398525595536196, 1.226842552884579e-13, 0.8819185708855308, 1.516607024650543
0.09009009009009009, 2.819534249315754, 1.53826635212043e-13, 0.8894540498130207, 1.930080199502579
0.09509509509509509, 1.168730383101843, 1.927197032855014e-13, 0.8970339407673338, 0.2716964423343168
0.1001001001001001, 1.974198959858506, 2.412529123513035e-13, 0.9046582832325634, 1.069540676625701
0.1051051051051051, 2.632076567118005, 3.017663984656277e-13, 0.9123271140468907, 1.719749453070812
0.1101101101101101, 1.956795147422164, 3.771560364528616e-13, 0.9200404673767982, 1.036754680044989
